label,review
1,外卖，师傅都一级棒。师傅还主动帮忙帮我把垃圾带下去，太贴心了。
1,可惜不能更改杯型，又所有订单也不齐全
0,太辣了。。不会再爱了
0,还以为是套餐呢结果就一份小牛肉，我晕，退也退不了
1,配送员的速度超快，本来预计10:45到的，10:25就送到了！！非常满意
1,连着几天吃不腻，赞店家的诚信经营理念，分量还是足足的，味道还是那个味儿，这次的骑士哥赞一下，还是住附近的，很高兴选择了这家美食，订餐那么多天，从没有超过三次的，吃得满意，吃得放心
1,第四天了！
1,挺好的，也很快，好评！
1,这次不错，赞一个
0,绝了我竟然吃出个小别针，靠，幸亏口是别针的，要命是咋的，送餐员态度很好，饭菜质量把把关吧
0,肘子肉味道有点淡，肉有点硬，有的带着筋咬不动，面饼不知道为什么发红，感觉没有上次好吃了。
1,"优惠了很多,很实惠,感觉整体棒棒哒,好吃,包装也好好"
1,"第一次点的时候,送餐慢，服务态度不好，隔了好久，在看评论都说送餐慢，我也很犹豫，不过抱着侥幸赌运气的成分在里面，试着又点了一次，没想到送餐速度跟我预定的时间刚好，菜也好吃。完美。满分。"
1,包装精美，味道可以，赞
1,还可以就是送餐速度有点慢
1,骑士菜品一样的棒，感谢
0,就是太慢了，我12：44才收到，晚了一个小时，饭都凉了。
0,"菜品温度差,菜品味道佳"
1,肘子肉再炖烂一些就好了
1,还好吧，在家能吃到爱吃的早点，比较卫生，就是时间长了些，味道不那么好了，不过店家多送了一杯豆浆
1,配送很快，赞！套餐份量很足，味道很好，特价价格也很便宜，非常划算！
1,送的超级快~~~京酱肉丝卷好好吃
0,说了不要辣还是放了辣椒.....蔬菜牛肉卷饼没有蔬菜只有土豆丝豆牙辣椒.....
1,太赞了我家没电梯还能送这么快好感动
1,送餐小哥十分热情，服务超赞，一定要表扬这个送餐小哥
0,味道一般，说是盖饭，但其实饭菜是分开装的
0,非常难，12点多才到
1,好吃！卫生！周到！
1,味道不错……
0,田园养生蔬有点不太好吃.
1,态度很好，效率很高，给十分赞
1,不是很好吃！肉发硬！
1,"分量足,味道好,就是有点凉了……不过很不错的呀"
0,送餐有些慢，菜的味道不错
0,差评，点的螺丝竟然不给牙签，宫保鸡丁味道一般，快递联系不上
1,赶上雨最大的时候，外卖小哥很不容易
1,凉拌山竹笋特别好吃。
0,"太慢,太慢,太慢,不好吃"
0,凉皮没给酱料完全没有味道，馄饨里胡椒粉放太多了，但肉夹馍还是一如既往的好
1,肉很多，味道不错，配送也很快
1,很用心！纯素蔬菜卷都是洋葱味。南瓜粥不错。下次我要选个别的卷
1,外卖哥最棒最棒最棒。。。。
0,送了3个小时！汤撒了，拌饭没有酱但是有头发！
0,第一次使用就迟到3个小时，还不免单，才给打7折，为什么饿了么2个小时就主动免单。以后还怎么用百度外卖。
0,说订单满30赠小菜，结果没有！
1,包装很好，纸袋洋气
1,"一直很喜欢他家的东西,味好,便宜"
0,很难吃，特别咸，米饭也不是用砂锅做的那种，很失望
1,"我要求十一点五十到十二点之间到，送达时间非常准～,本来还怕不够吃，其实量足够～而且很好吃～"
0,两个小时送过来的…电话还一直打不通…
1,口味不错，值得推荐。
0,还不错！！！
0,实在太慢，送到的时候凉了，汤还洒出来了，说是量太多。。。。太多。。。。
0,"粥有一股蒜味,至于送餐的百度外卖，你们真的太差劲了。"
0,土豆都是生的好吗，老板！或者你们用的土豆太水了，吃起来跟生的一样。选淀粉含量高的土豆增加不了多少成本。或者你们挑菜的时候太不认真了。
1,人很好，菜也不错。很满意
1,小炒肉卷饼好辣~
0,"口味还可以,就是送的有点慢..."
0,"一般,送错地方了,到了都凉了,不好吃了都"
1,赞宇宙卷饼的送餐速度，感谢~
1,"东西好吃又实惠,送餐又快,好评"
0,牛肉太老了
1,明明说了不要辣...好辣...
0,"菜真的很少,可能是主打卷饼所以米法蔬菜拌饭才会这样难吃，肉也很少，基本上菜吃完了还剩下一大半的米没吃呢，不会再订了，太坑人了。"
1,送餐员王昭晖很努力，态度很好，好评
0,真心醉了，三个小时才送到，打了二十几通电话都没打通，人品跌破最低点了。。。
0,"他们家是不是换厨师了,为什么味道没有以前好啊？？？"
0,牛肉套餐还可以，就是送餐超级慢啊
1,味道不错。速度很快。包装也不错。有创意。
1,"送餐特别快,送餐员态度也特别好"
0,"东西不错,又把发票忘了"
1,菜品一般。快递不错！
0,盒子好像倒了，饭撒了……
0,整体不错，肉少，配菜太多。
0,怎么送的，菜都被压出来了
0,送来的时候冷掉了，饭也很咸，汤特别粘稠口感不好
1,"非常好吃,以后都准备来这家了"
1,好吃，送餐时间较快，服务态度好，赞。
1,送菜速度很快，很好，谢谢师傅
1,送餐快递很给力，饭菜都热着呢，鲜肉小笼包和红烧肉都不错
1,小度骑士，速度很快，服务态度很好。很喜欢点百度外卖。
1,好极了好极了好极了……
1,送餐员服务很到位送餐速度很快，香锅也很好吃
1,就是快递慢了点
1,评价晚了，袋子好高大上，东西也好吃，快递员态度也好，五星好评
0,"难吃,点了卤肉没通知直接给换成鸡腿的，也是醉了"
0,很好的饺子，可惜者了，怪太慢了
1,好吃~送到北中医才十几分钟~\(≧▽≦)/~
1,真的很好吃！感谢百度骑士，大冷天，快过节了，还这么辛苦送餐！
0,米饭不是今天做的，有馊味！
1,挺好的。包装很好
1,味道不错，就是稍微有点硬！
1,吃了很多次
1,下了两单，第二单慢了点，味道还是不错的
0,千万不要买，不好吃而且服务太差，送餐速度三小时，最失败的一次购买
1,很快很好吃更给力会继续支持的
0,煎饼量大，酱料味道一般，凉面太油，稍辣
0,134分钟，一部霍3都看完了，店家电话根本打不通！第一次订外卖遇到这样的！
0,垃圾，等了两个小时才送到，都饿死了。再也不买了，垃圾
1,外送员打了5次电话，问地址！真是无语
0,还可以，喜欢吃素的。
1,味道不错，速度很快。
1,很好吃，大家吃了后都找实体店去吃了
0,晚上七点订的外卖，九点还没送到，电话说是忘了我的订单，说好的退款一直没有退还
0,承诺十二点五分送到，结果十二点四十刚刚送到。。。送不到就不要承诺时间。。。
0,真她娘的慢，要等两个小时才送到，人都饿死了
1,店里员工态度非常好，送得也快，还会光顾
0,分量很大，味道吃不习惯
1,挺好，就是薯蓉太干了
1,这次送餐时间超快！
1,不错，经常吃
1,味道还行~豆腐脑的卤淀粉可能多了
1,"很好吃,外卖包装赞"
0,送餐少米饭，要了三盒来了两盒，说给你和两盒了
1,今天的土豆是烂的，而且没有一滴油！！！
1,菜还行，送餐的路不熟，一个小时才到
0,我自己去买也用不了这么长时间
1,速度很快，用了不到20分钟就到了，东西也很不错，赞一个！
1,家乡味道，真心不错。
0,汤都撒了，怎么伴着吃啊？
0,唉，送来都凉了
0,定的石锅拌饭，但是没有拌饭酱！量很少，石锅牛肉饭就是肥牛盖饭，石锅鸡饭就是香菇鸡丁盖饭，味道不好还花了89，如果点吉野家妥妥吃到饱！差评，差评！
1,比时间还提前了，态度很好
1,不错，喜欢
1,非常赞。棒棒的。赞赞赞
0,最近两次送来的肉都是臭的
1,额，卷饼好吃⊙▽⊙，但是送餐速度←_←的确有像向宇宙来的
0,蛋挞稀的，没烤好全洒在塑料包装上了
0,老板，没有烤肠。送了1个半小时是退款还是补送？
0,豆腐脑不给勺子。
0,口味还好，就是送餐太慢
1,"师傅相当神速啊,好评！"
0,还是迟到，晚了30分钟
0,送了快两个小时，直接退掉，下次不会再点，打电话也没人接
0,还是那个味！
1,速度很快，服务态度也好。
1,整体不错，不错，不错
0,80多分钟，饿过头不吃了
0,"肉夹馍是脆皮的,味道还可以,凉皮子一般,油条不错"
1,"骑士配送很快,下次继续"
1,不错，就是披萨有些小
0,备注18:00送，17点多就打电话要求送，孩子拿到手全身凉的，难吃！
0,慢死了，气死了
0,有点慢，番茄酱没给我带
0,"这鱼,筷子一下去,就都碎了"
1,不错就是太慢了
0,挺干净，就是有点清淡，特别强调配送员特别有耐心
1,凉拌土豆丝没有放醋哦
1,"挺快的,文艺范"
1,还可以，家常味道。下饭
0,吃正一味，如果你没信心等，那就别点了，86分钟，我快出现幻觉了，以为订的下午茶呢，想想这速度，都醉了。。。。。
0,"连续两天要的鱼香肉丝,但是今天一半都是青椒...很差劲"
1,送餐员，热情，服务好！
0,送餐很慢，饿死了，味道很一般
1,都不容易全五分吧
1,味道好，送餐较快，包装扎实，服务好
1,就是有点咸了，其他还好吧
1,虽然时间比较长，但是可以理解，(⊙o⊙)…
0,应该16点30送到，结果19点多才给我送来！打电话给客服给我个号码让我自己跟配送员联系。配送员态度更恶劣，自己按不响门铃还对我说“快点快点”让我自己出去拿蛋糕！什么玩意儿，再也不会到这家店来买了！
1,还是不错的
1,还不错，包子味道好，炒饭稍微油了点，不过能接受
0,"到达时间晚,因为下雨可以理解,就是收到凉了,自己加热后,食用味道一般,不是很喜欢"
0,送餐师傅很给力，饭相当难吃
1,又快又好又便宜！真心给力！！！
1,还不错、不过还是喜欢可口可乐
0,"实际上用了1个半小时才送了，店里的电话一直打不通，百度的电话打通了没人接，最后直接要求评价，直接不满意！！,送来的饭菜都凉了根本就没法吃！这是最最最最最不满意的一次订餐,没法形容内心的愤怒，质量也不好。要是没钱就别参加外卖好么！！,最最差评给你们家了"
0,"换了个煎饼,还是不好吃,豆浆这次也有些发酸...以后不会再定了"
0,送的河粉不是肉丝炒河粉加卤蛋，给我改成排骨河粉，有点无语
1,很好吃很实惠～但有点不够吃，要是加送点当主食的饼就好了～
0,配送太慢，很差！
0,"少送了一份粥,还联系不到店家"
1,"特别快,而且好吃"
1,"送餐员很有礼貌,很好！"
1,由于外出没及时赶回家，快递小哥在寒风等了快十分钟，为了把披萨放在他随身的保温箱里，满满都是感动啊♥️
0,送餐超慢，对店家真是无语了。
1,早了，我不方便。然后让我等
0,橙子有一个直接是干的没任何水份了！香蕉里面黑了一根！
1,这次稍有点慢。
0,宫爆鸡丁辣椒太多了多的吓人
0,太难吃，是酸的，不干净，还晚送到！
0,为什么我先订餐，同学后二三十分钟订餐，他还能先收到，你们这个是不是搞错了
0,"配送太差了,十点半定的,一点钟才送到,态度也很差"
0,太咸了，辣椒里面不知道有什么东西，吃了好几次都像石子的东西。
1,很实在，包装也不错
0,一般，除了包装好看真的没什么了
0,送餐费用怎么回事。要了我十块钱送餐费，大雨天的不差送餐员的确辛苦，但是能不能透明消费！
0,真心不像湄洲应有的水准
0,"要了两份米饭，只给了一盒。,一份菜是侧着放的，菜汤流了一桌子。"
0,"难吃死了,特别难吃"
0,现在的量明显比以前少。不实在了。
0,十点二十下单，十二点才吃到，不过外卖员态度很好
0,等了快三个小时才吃到饭，这已经是第四次了，订完还特意给总部打电话说快给我下单到分店，没想到忽悠人呢，菜品量越来越少也是，大差评！！
1,"快递给力,煎饼给力,会一直点餐"
1,就是有点少
0,吃出了塑料纸，感觉真不爽
0,太慢了等了2个小时。
0,番茄贡丸豆花米线以后请叫番茄贡丸米线，好吧？！想给零分差评！！！
1,很好吃，菜品味道很好，有要求都很爽快满足，赞
1,味道一般为什么没有酱……
0,今天没放勾芡还不错！但是份量感觉一天比一天少啊
1,非常好吃下次再买不错不错
1,配送不错、态度也不错
0,送餐员态度特别差
1,第三次点了，送餐小哥这次送的很快，好像是店里的人，终于不是达达了，味道还是那么棒，希望每次都这么快，加油，好评
0,快饿死了都，太差了
0,"什么味,也没有,一点都不好,再也不会点"
1,速度很快，态度很好，赞一个
0,比配送时间迟了两个小时也就算了，法式焦糖布丁，送的是沙拉，送的沙拉也就算了，没打开盖就送到一跟头发，和一个发霉的点，还有一块坏的水果。太差了
1,还是挺快的，四十分钟吧
1,"很好,配送员也很好"
1,肯能距离有些远，配送的比较慢
0,"最近经常在这家店定,除了饭盒每次菜的味道差别都特大"
1,"外卖速度快,饭菜依然好吃,点赞"
0,"灌汤酥肉套餐,也许是我的味蕾坏了"
0,"超时了十分钟就算了,一杯咖啡洒了小半杯,那洒这么多的钱都我自己来赔对吗！杯子外面全洒满了咖啡！这种服务不要也罢"
0,质量不好，量挺多，味道一般
1,"送餐很快,味道很好"
0,今天太心酸了，这是我原来印象中的宇宙卷饼么，三口下去全是皮啊！哪起来手感就很差，不饱满，没想到全是皮啊，我的馅呢，肉呢？是换大厨了么？不给好好做了？
1,紫苏黄瓜油大了点。烧椒皮蛋醋多了辣椒吃起来发酸
0,送来全洒了
0,有股怪味，吃着没食欲
1,肉很多，好吃，大家可以试试，不会失望
1,挺好得。买完了皮蛋瘦肉粥还给我打电话问问要不要南瓜粥。赞
1,味道很好，送餐速度也靠谱！
1,很好吃，还会订
1,每种口味都喜欢
1,还没吃，不过很快，赞赞赞
0,"要的凉的,偏偏来一杯热的,就两样东西还搞错"
0,非常差！太垃圾了今天
1,很赞哟，小哥辛苦啦这么冷的天
1,卷饼特别好吃～
1,感觉味道没有去实体店好吃
0,木耳不好吃，辣白菜还好，皮蛋瘦肉粥太淡
0,宏状元真的是难吃到极点了
1,非常好吃！送货又快！推荐
1,送的特别快，味道棒棒哒
1,包装不错，干净卫生，
0,送餐两小时才送到。期间百度客服电话长时间占线。两次拨通以后到了投诉选项被自动挂断。手机客服等待半小时还在排队。第一次使用，也是最后一次使用
0,"太慢了！！！！晚上还不错,中午不要点！"
1,"辣子鸡越来越少了。,！！！！！"
1,很快很好。
1,大过年的辛苦了
1,米饭有点硬，有点凉了。
0,服务态度不好！送餐太慢！
1,总买，嘎嘎好
0,垃圾的无话可说了，昨天定的，没有送，打电话没人接，第二天打电话也联系不上
0,送来的菜，油汤都流出来了。弄的满袋子都是。菜品味道很一般。
1,"7点半下单,9点送到,今天天冷可以理解,外送态度也非常好,虽然等了很久,但是还是好评吧"
1,送餐员态度点32个赞
0,"本来不错，汤里有只腻虫,伤得不行..."
1,送餐快，我觉得挺好
1,"帅,够快,对我胃口"
0,"米线好多,没有店里好吃,但是还可以啦"
0,味道很好，服务也挺好，就是我下单了四块猪手，送来的只有三块，那一块哪去了？
1,不错，推荐
0,少送了份米饭
1,炒饭很好吃，羊肉有点肥
1,非常好，包装很仔细！卷饼用锡纸包着，过了半小时再吃依然热着
1,非常快，服务很好，好
0,一般，有点咸
0,送餐很快，但是太咸了。还是去店里的炖肉套餐好吃，外卖部划算。
1,凉面味道确实不错，豆浆好喝。速度快。
0,摩卡做的不能再差了，我不知我喝的是摩卡还是稀释的热巧！咖啡，巧克力，奶油，奶泡的比例完全不对。
0,饭还可以，但是足足等了两个小时。送餐员让路口取餐，结果我冒着雨在外面等了五分钟才过来。有史以来最差的一次送餐服务，非常无语
1,"土豆粉的汤都没了⋯⋯⋯⋯都在袋子里哈哈哈,请下次注意哦～"
1,小哥人很好，辛苦了～～
1,味道不错，送餐快
0,芝士肉酱薯难吃至极
1,很不错，速度挺快，就是油有点大
0,米饭不好吃，牛肉太多水
1,同在五道口就是送得快，不过好像去年买的时候这个价钱可以买套餐了，虽然就差一碗粥
0,"菜的味道很不好,餐具太简陋,导致溢出全是油,而且送餐时间一个半小时也有点太长了"
0,卷饼味道不错，值班人员服务很好，只是单点的南瓜粥酸了，竟然在热乎的感觉下以为是刚出锅的，喝完后小提了一下，值班人员一尝果然是馊了，退给我了单点的粥的费用，服务很好，只是不知道今晚上会不会拉肚子，好怕。
1,灌汤包很好吃的，不错啦。
0,肉太少，块小跟其他店差不多，就五六块可是很少.剩了一堆白饭，真浪费
1,"还可以,但是饼还是烙出来的好,这种摊出来的,面饼,黏黏糊糊,不如那个好吃"
1,不错，配送人员很负责，时间准时一点就更好了
1,送餐不是一般的快，简直神速
1,送餐超快！谢谢！给100个赞。
1,师傅辛苦了，认真负责，找了半天
1,味道就不用说了，关键送的超快，从下单到吃到只用了30分钟，热乎乎的，骑士给力！
0,今天外卖的速度真是大失所望！
1,真的不错！快递小哥也更不错！
0,"素菜就用水煮白菜代替,也是醉了"
1,味道很正点！餐具很好用！送餐速度快！
0,这是石板烤牛肉，还是tm的石板烤粉丝？还不地拌饭的量大！失望至极！
1,特别好吃还会来!!!!!
1,好！虽然很小，但是很好吃。送的也快
0,店方不看菜单要求
1,不错不错不错
0,几乎没有牛肉，全是蒜苔
1,味道挺不错
1,"很好,就是不喜欢可乐"
1,很好吃，就是提前送啦
1,很好吃，货真价实。送货快。
0,菜里全是汤洒了一袋子。。
0,"两个小时才送到,非常差,不会再定了"
1,提前送到了，赞一个。味道同堂食基本上一样。
0,鸡肉味、牛肉味，不名物~~~
0,慢成狗了，俩小时，也不解释，说取消就取消了，店大欺客啊
1,好吃，准时
1,今天土豆丝一般，没有之前的好吃，估计换厨师了
0,"我这太慢了吧。百度外卖说给回复,回复哪去了，迟到了2小时。"
1,就是一点凉了
0,"根本和粤菜牛马不相及,河粉全是酱油,又黑又咸"
1,包装高大上，味道不错
0,点错了，还没送到啊
0,订了大概十多次了，店家没一次给送对过，要宽粉，给米线，要红薯粉还给米线，要辣椒，忘了拿，要麻油没拿，还有几次就不说了
0,"1.居然米饭夹生的，丽华也出这种问题？,2.要开发票，结果没有。"
1,为什么我定的两个鸡蛋，来的时候只有一个，我以为下面有呢，吃完了都没看见，谁偷吃了呢，所以不是满星评价，请商家勿要再犯类似的低级错误！！！！！
1,大雪天还能送，太赞了！
0,感觉吃了30元一份豆腐脑的感觉，靠
1,"很好吃,速递快,下次继续选择"
0,"东西挺好吃,就是送的太慢"
0,早上十点多定的，下午一点多才给送到，太慢了，饼还一般
1,送餐很快，满意！
1,好喝！味道不错！送餐也很快！
1,第一次点，不错。评价有点晚，送餐师傅服务好，速度快
0,很快就送到了，但我的泡菜五花肉饭里面的五花肉去哪里了？
0,送餐速度太恶心了！将近3小时而且没交代！
0,点的抹茶拿铁送的普通拿铁！
0,"大份才半盒,我也是服了"
0,速度慢的，还能再慢点呢，还有果汁哪去了呢……
0,要的番茄酱也没给！真够抠的
1,好吃，送货迅速，大冷天送货，送货员辛苦了。
0,SB，告诉你不要辣椒还放，艹，爷感冒了，泥马的
0,送餐速度太慢，将近等了1个半小时，非常不满意
1,还不错，就是等的时间有点长了
0,3元钱的米饭连饭盒底都盖不满，真是第一次遇到。招牌菜牛蛙，一坨浆糊，炒鸡蛋也是一坨坨，真是够了。这年头不是只有你一个商家，看看人家都怎么做的。三个菜172，比望湘园眉州东坡不知道贵多少，还这种质素
0,实际送达时间13:10，实在是够慢
1,好吃，小贵。比附近另一家对我口味
1,牛肉蔬菜拌饭是辣的。不吃辣哎。这家还是宇宙饼最好吃。
0,1送餐时间非常不准，不管是提前送还是迟送，2西红柿鸡蛋太咸，打死卖盐的了，3买炸酱面也不送汤了
0,送餐非常非常慢，距离不算远，要1个半小时才送到，1个半小时午休都快过完了，店家态度也很恶劣，打电话说给查查，然后就没信了，送餐小弟的态度是中午就慢，尼玛一个半小时能用慢来形容吗！套餐也非常不值，就是单点的价加一起，而且送的未必是喜欢吃的，到了都凉了，希望其他人不要再上这个骗子餐厅的当了！！！！大中午的等这么久，吃着都凉了的饭，非常非常难吃，简直可以用恶心来形容的经历！
1,"饺子太好吃,妈妈的味道"
0,酸辣土豆丝很咸，酸味貌似是很次醋，酸的难吃，青菜炒饭最起码菜是脆的，但米不好
1,味道不错，外卖小哥速度快，态度好
1,好吃，总点，这么多够五个人吃。送的很快。
1,我以为付款那个留言备注就是摆摆样子呢，即使不摆样子，餐厅备菜人员也不会在意！于是在备注栏里颤颤巍巍地提了自己不喝可乐，已经存了好几杯黄太吉的软软了，不知道软软能否换成豆浆？确认，发送！结果，果真见证奇迹的时刻发生了！是豆浆，没错的！送来的是豆浆！以至于我激动得忍着饿冒着随时饿昏的危险非要在吃前来评论！
0,等了2个半小时。。。饭菜还不错
1,很好，本次也很快
0,呵呵，20块钱的卷饼，里面就3小块牛肉，剩下全是土豆丝，有你们家这么卖东西的吗？肯德基都没你们家坑！
0,送餐慢，披萨巨小！还没餐具！！
1,太特么牛逼了，全是肉，卧槽！
0,十一点半定的，说十二点半到，我知道我定晚了～我没催你们吧，理解你们吧，结果两点多才到，我吃的是午饭么？！能不能干？不能干别接单！
1,好吃！包装好高大上的感觉~~~
0,"送药小哥态度很差,很不耐烦,怀疑是老板送的货,你们能别让老板干这活么？？"
0,好难吃，比在店里差远了，坨成一团的米饭。。。
0,快递员超时送来了，但是很理解，大热天的不容易，来回跑，不过态度是很好的，下次早点就好了
1,快递小哥很帅，很可爱，饭也很好吃！
0,肘子卷味道一般，凉的
0,时间有点长，都这么晚了~还很忙啊~我都快饿死了
1,"大雾霾的,外送大哥辛苦了！天冷注意身体！"
0,点了腊八蒜，没给我送过来，饭店陪餐人员马虎，让我感觉不会再爱了
0,"垃圾中的垃圾,可会忽悠人了,马上删除百度"
0,已经三次了，送到我这就全撒了，光收拾就得10分钟，你们的外卖员能负责点么！！！
0,在量上再多点
1,骑士小哥送的很快，态度也超好，点赞！
1,什锦蘑菇有些腻，饭量挺大的…
0,太差了，东西送错还超时。态度也不好
1,服务和味道都是不错的
1,薏米水太甜
0,米饭是有味儿了的………没法吃……扔掉了………
0,挺好，评分给的低就是针对服务态度，接线员工态度太差。建议以后订餐能等就等，别打人家电话催单
0,"送到的时候布丁洒的袋子里到处都是,好脏,原来是只用保鲜膜盖了一下,汤都流出来了,蓝莓山药和布丁都很难吃,基本吃了几口就扔了"
0,筷子少给两双，还得我们在展会满处找不到筷子。跑出去好远才找到，差评差评
0,这是酸辣粉吗？太难吃了！其他还好！说过的不放醋，还是放了！
1,虽然慢了些。但是能理解|
0,从点餐到送餐用了两个小时，给一星都多余。这还叫送餐么？？
1,百度骑士特别准时，态度还特别好！
0,"我明明注明不吃辣的，还是放了辣椒。都浪费了,很生气！！！"
1,味道不错。酱香。蘑菇也很鲜
0,少发一份青笋，外卖量比较少
1,东西很好吃，送餐速度也非常快，只是窝蛋牛肉饭上边写带汤，可是没给~~不知道是不是忘记了~
0,总体不错，不过凉皮的小料如果能单独提供就更好了
0,打电话让快点，还是十一点送到的，，，，
0,明明点了可乐，居然没送过来？！上次也少送了一次我没吭声，这次又少送！真够差劲的！
0,太咸了，粥太贵了！
1,味道不错，送餐及时，态度很好
0,麻烦给个筷子不行吗！送个小萝卜什么的不行吗！给张餐巾纸不行吗！以前买过别家的会送爽口萝卜！比这个便宜！没筷子只能下手还没餐巾纸！
1,谢谢，非常感谢，那么等的天真是麻烦了，虽然等了会，但还是很感谢
1,还好，就是送的有点慢，饼都没有嚼劲了。
0,凉皮一般，其他的就不多说了。
1,就是煎饼已经软了
0,肉卷很咸，送餐很慢
1,点了三种煎饼觉得都好吃，鸡柳的里面有菜有沙拉酱。送餐时间45分钟。
1,快递到家非常快，快递小哥服务也不错，今后会继续关注百度外卖
0,菜品没味道。。。周也是。。。。
0,"太难吃,说是20元的,赶不上10元的盒饭好吃,百度给我们出的钱让他赚去了,绝对不会吃第二次的,差评！"
1,"非常好,辛苦送餐员"
0,小炒肉做的太差劲了！什么啊垃圾！这家菜没法吃全是芹菜太难吃了！大家不要再这家定了！米饭软
1,好快！配送员特别好～还送了果冻哟
0,店家真是操蛋，竟然给少送了一份，另一份12：20送到。
1,味道还是那么好，服务也很好，就是速度再快点就更好了
1,年糕好辣，不是微辣，果汁是苹果汁，送过来的没有石榴汁，好像快过期了，沙拉怎么好多水
1,精致，给了手套和餐巾纸，味道还好！！
0,"查不到订单的送餐,慢了大约一个小时,呵呵再呵呵"
1,味道不错，配菜有黄瓜、萝卜、蘑菇，
0,小炒肉太垃圾了
1,提醒之后确实没放我不爱吃的东西....良心推荐
1,好吃，就是能准时送就好了，早点就早点吧
0,"超级恶心,取了半个小时,送了45分钟,不给打电话还不给送呢,张嘴就瞎话,说在楼底下了,出去等半天也没人,还差3分钟就半价了,早知道不尼玛给你打电话了,直接半价拉倒,星冰乐一点冰都没有了,奶油也全泡没了,咖啡也洒了点,最快一次一人13分钟送来了,你TM送了1个半小时,人比人得死,货比货得仍啊"
0,外送服务好，吃得太难吃
1,疙瘩汤非常适合小朋友吃，疙瘩又多又小
1,特别好，没有之一
1,"飞速,南瓜粥没了换了皮蛋瘦肉也ok吧"
0,一般般，速度慢口味也不是很好。奶油汤清汤寡水的，披萨饼薄脆太硬，凯撒沙拉的面包粒用的是软的，并且与披萨放在一起来了直接成热菜，菜叶焦黄，伴酱无味。看似唯一好吃点的就是那个串了。送餐速度我就不点评论，和其他顾客一样啊，唉……
0,淡而无味，没有虾的香味
1,神速啊！餐还是热的呢
1,"味道很浓,而且还可以换不喜欢的布丁,很灵活的店家,赞一个"
0,已支付订单，等待1小时打电话催单后，商家再（给“本机”）打电话询问，说是没订外卖，呵呵，还说没打错电话。好智能的机器。2小时的外卖，呵呵，外卖小哥还不耐烦催了。
0,不怎么好吃
0,米是一块一块的，粥里的南瓜也没熟，
0,太慢了，还能再慢点么！！
1,外卖的饼有点软了，不过送餐还是比较准时的，一般都在30到50分钟之间就能送到，今天的豆浆没有糊味，赞一个！
0,好吃，就是饼太油了
1,人大写成三义庙不好意思。
0,订餐94分钟才送到，各种菜都没有，没有就不要接订单。
0,我的肘子卷变成了香菇卷。皮蛋粥变成了南瓜粥。。不太合适吧....
1,小菜很好吃。
0,味道不错，送餐太慢，隔着一个马路竟然要1个小时才送到
1,菜量挺大的！快递的速度太给力了！
1,太贵了，不是想象的那么好吃，还可以吧，一般。
0,"10点多订的,送了2个小时"
1,挺快的味道不错，推荐大家选择。
0,"牛蛙是58元一块,跟青岛的龙虾一样！百度外卖要火啦！"
0,送的太晚了！
0,送的什么豆包？比冷馒头还硬，第一次到你宏状元这样的东西，你们家菜品质量太差了
0,油撒的哪哪都是！！米飯都被油泡了！還沒筷子！
1,送餐速度非常快，服务态度非常好。
1,送货很快!老饭馆了，吃着放心，鸡丁好吃。
1,味道不错，只是点了青笋没送过来
1,京酱肉丝有味道啊。坏了吧。
1,配送非常迅速態度非常好给个赞
1,味道好，速度快，不错。
1,卷饼很好吃，送餐也很快！
0,味道一般，干干巴巴的，吃到最后有点想吐。不过包装不错，看起来很精致干净。总体来讲，不值20元钱。
0,东西呢？没收到怎么就完成了
0,怀疑送餐员是跳着过来的吗？那杯子洒的惨不忍睹，有1/4都在路上了吧。送餐的很不负责。
1,样样都喜欢，快递人员速度超快，及时吃到了。
1,味道不错，能看到送餐员的行踪
0,卷饼味道一般，肉太干，不会再买
0,怎么这么难吃，也没个生产日期，都不知道是不是当天的
0,太慢呀就是
0,"再也不点了,大拌菜都不新鲜了"
0,说实话也不会再点了！因为菜量基本比实体店少了一半，实体店两个人点这些吃剩下打包的都比我今天点的一个菜多！十分不满意！差评！差评！
0,味道一般（纯素蔬菜卷）
1,好吃又不贵，就是送的慢
1,到家进门在百度外卖订餐，一会儿功夫，送货员就送到了热腾腾的饺子，大风下雨的天气，饺子就酒，太美啦
1,干净卫生送货快
1,超级好喝，几乎老点…送餐员师傅态度很好！赞！
0,送餐好慢，菜的味道还算不错
1,很好吃，送餐速度非常快
0,粥很稀，卷饼厚，内容少，等待时间太漫长，服务态度还不错
1,超好吃，最爱，棒棒哒，都不用自己出门
0,等了将近两个小时
0,12点50订的餐，14点50送到。披萨凉的透透的，怎么吃啊？
1,"速度需努力，再接再厉,,"
1,"土豆肉丝卷有妈妈的味道,而且今天送餐还很快,大赞"
0,太慢了吧，大酱汤都凉的
1,"第二天接着你家菜单，一如既往的好，量足，实惠，店家诚实守信，要求什么做什么，虽然今天的锅仔鸡蛋豆腐好像给我送错了，还是做错了，送来的是西红柿豆腐吧，这,可以接受，骑士哥是真的扫了今天的胃口，订餐那么多天头一次遇到这样什么都不懂的骑士哥，居然打电话问我详细地址，几环，标志性建筑，最后还要我发地址信息，实在忍无可忍回应他，我在百度订餐留的哪里就是哪里，真的是倒胃口"
0,也许是我自己没胃口呢
0,商家没有给赠送的饮料
